2025-12-01 10:28:34,297 - INFO - 
   mean radius  mean texture  mean perimeter  mean area  ...  worst concavity  worst concave points  worst symmetry  worst fractal dimension
0        17.99         10.38          122.80     1001.0  ...           0.7119                0.2654          0.4601                  0.11890
1        20.57         17.77          132.90     1326.0  ...           0.2416                0.1860          0.2750                  0.08902
2        19.69         21.25          130.00     1203.0  ...           0.4504                0.2430          0.3613                  0.08758
3        11.42         20.38           77.58      386.1  ...           0.6869                0.2575          0.6638                  0.17300
4        20.29         14.34          135.10     1297.0  ...           0.4000                0.1625          0.2364                  0.07678

[5 rows x 30 columns]
2025-12-01 10:28:34,316 - INFO - 
       mean radius  mean texture  mean perimeter  ...  worst concave points  worst symmetry  worst fractal dimension
count   569.000000    569.000000      569.000000  ...            569.000000      569.000000               569.000000
mean     14.127292     19.289649       91.969033  ...              0.114606        0.290076                 0.083946
std       3.524049      4.301036       24.298981  ...              0.065732        0.061867                 0.018061
min       6.981000      9.710000       43.790000  ...              0.000000        0.156500                 0.055040
25%      11.700000     16.170000       75.170000  ...              0.064930        0.250400                 0.071460
50%      13.370000     18.840000       86.240000  ...              0.099930        0.282200                 0.080040
75%      15.780000     21.800000      104.100000  ...              0.161400        0.317900                 0.092080
max      28.110000     39.280000      188.500000  ...              0.291000        0.663800                 0.207500

[8 rows x 30 columns]
2025-12-01 10:28:34,316 - INFO - Статистика меток:
2025-12-01 10:28:34,316 - INFO - Уникальные значения: [0 1]
2025-12-01 10:28:34,317 - INFO - Распределение по классам:
1    357
0    212
Name: count, dtype: int64
2025-12-01 10:28:34,336 - INFO - 
       mean radius  mean texture  mean perimeter  ...  worst concave points  worst symmetry  worst fractal dimension
count   569.000000    569.000000      569.000000  ...            569.000000      569.000000               569.000000
mean      0.338222      0.323965        0.332935  ...              0.393836        0.263307                 0.189596
std       0.166787      0.145453        0.167915  ...              0.225884        0.121954                 0.118466
min       0.000000      0.000000        0.000000  ...              0.000000        0.000000                 0.000000
25%       0.223342      0.218465        0.216847  ...              0.223127        0.185098                 0.107700
50%       0.302381      0.308759        0.293345  ...              0.343402        0.247782                 0.163977
75%       0.416442      0.408860        0.416765  ...              0.554639        0.318155                 0.242949
max       1.000000      1.000000        1.000000  ...              1.000000        1.000000                 1.000000

[8 rows x 30 columns]
2025-12-01 10:28:34,336 - INFO - Запустили пайплайн с ядром gaussian!
2025-12-01 10:28:36,681 - INFO - Минимальный эмпирический риск = 0.0211 достигается при k = 20
2025-12-01 12:21:02,012 - INFO - размер множества omega: 444, время итерации: 13.9390154740031
2025-12-01 12:21:15,753 - INFO - размер множества omega: 443, время итерации: 13.741530052997405
2025-12-01 12:21:29,492 - INFO - размер множества omega: 442, время итерации: 13.738712127000326
2025-12-01 12:21:43,132 - INFO - размер множества omega: 441, время итерации: 13.639748681998753
2025-12-01 12:21:56,769 - INFO - размер множества omega: 440, время итерации: 13.63655174500309
2025-12-01 12:22:10,405 - INFO - размер множества omega: 439, время итерации: 13.635956076999719
2025-12-01 12:22:23,955 - INFO - размер множества omega: 438, время итерации: 13.549894265001058
2025-12-01 12:22:37,405 - INFO - размер множества omega: 437, время итерации: 13.450434090998897
2025-12-01 12:22:50,829 - INFO - размер множества omega: 436, время итерации: 13.424055338997277
2025-12-01 12:23:04,182 - INFO - размер множества omega: 435, время итерации: 13.352729612997791
2025-12-01 12:23:17,533 - INFO - размер множества omega: 434, время итерации: 13.350629143998958
2025-12-01 12:23:30,798 - INFO - размер множества omega: 433, время итерации: 13.264704590998008
2025-12-01 12:23:44,238 - INFO - размер множества omega: 432, время итерации: 13.440645598995616
2025-12-01 12:23:57,347 - INFO - размер множества omega: 431, время итерации: 13.108661508005753
2025-12-01 12:24:10,566 - INFO - размер множества omega: 430, время итерации: 13.21906600100192
2025-12-01 12:24:23,618 - INFO - размер множества omega: 429, время итерации: 13.0514407390001
2025-12-01 12:24:36,716 - INFO - размер множества omega: 428, время итерации: 13.097930372998235
2025-12-01 12:24:49,849 - INFO - размер множества omega: 427, время итерации: 13.133278927998617
2025-12-01 12:25:02,773 - INFO - размер множества omega: 426, время итерации: 12.9242279970058
2025-12-01 12:25:15,774 - INFO - размер множества omega: 425, время итерации: 13.000333503994625
2025-12-01 12:25:28,526 - INFO - размер множества omega: 424, время итерации: 12.751734539000608
2025-12-01 12:25:41,349 - INFO - размер множества omega: 423, время итерации: 12.823416597006144
2025-12-01 12:25:54,277 - INFO - размер множества omega: 422, время итерации: 12.927860101997794
2025-12-01 12:26:07,066 - INFO - размер множества omega: 421, время итерации: 12.788996381998004
2025-12-01 12:26:19,884 - INFO - размер множества omega: 420, время итерации: 12.818156866000209
2025-12-01 12:26:32,491 - INFO - размер множества omega: 419, время итерации: 12.606945552994148
2025-12-01 12:26:44,988 - INFO - размер множества omega: 418, время итерации: 12.496051136004098
2025-12-01 12:26:57,472 - INFO - размер множества omega: 417, время итерации: 12.48463353900297
2025-12-01 12:27:10,144 - INFO - размер множества omega: 416, время итерации: 12.67144927699701
2025-12-01 12:27:22,755 - INFO - размер множества omega: 415, время итерации: 12.610722121993604
2025-12-01 12:27:35,228 - INFO - размер множества omega: 414, время итерации: 12.473222223001358
2025-12-01 12:27:47,658 - INFO - размер множества omega: 413, время итерации: 12.430063214000256
2025-12-01 12:27:59,980 - INFO - размер множества omega: 412, время итерации: 12.321465575005277
2025-12-01 12:28:12,451 - INFO - размер множества omega: 411, время итерации: 12.471084690994758
2025-12-01 12:28:24,806 - INFO - размер множества omega: 410, время итерации: 12.355462951003574
2025-12-01 12:28:36,991 - INFO - размер множества omega: 409, время итерации: 12.184955527998682
2025-12-01 12:28:49,192 - INFO - размер множества omega: 408, время итерации: 12.200393756997073
2025-12-01 12:29:01,378 - INFO - размер множества omega: 407, время итерации: 12.18563059799635
2025-12-01 12:29:13,458 - INFO - размер множества omega: 406, время итерации: 12.08064635500341
2025-12-01 12:29:25,627 - INFO - размер множества omega: 405, время итерации: 12.169049741998606
2025-12-01 12:29:37,620 - INFO - размер множества omega: 404, время итерации: 11.992947992999689
2025-12-01 12:29:49,564 - INFO - размер множества omega: 403, время итерации: 11.943806654002401
2025-12-01 12:30:01,476 - INFO - размер множества omega: 402, время итерации: 11.911512435006443
2025-12-01 12:30:13,305 - INFO - размер множества omega: 401, время итерации: 11.828669779999473
2025-12-01 12:30:25,068 - INFO - размер множества omega: 400, время итерации: 11.763458212000842
2025-12-01 12:30:36,809 - INFO - размер множества omega: 399, время итерации: 11.74067259900039
2025-12-01 12:30:48,407 - INFO - размер множества omega: 398, время итерации: 11.598097031994257
2025-12-01 12:31:00,147 - INFO - размер множества omega: 397, время итерации: 11.740166510004201
2025-12-01 12:31:11,935 - INFO - размер множества omega: 396, время итерации: 11.787634975997207
2025-12-01 12:31:23,669 - INFO - размер множества omega: 395, время итерации: 11.733880384999793
2025-12-01 12:31:35,305 - INFO - размер множества omega: 394, время итерации: 11.63557257100183
2025-12-01 12:31:46,764 - INFO - размер множества omega: 393, время итерации: 11.45966691600188
2025-12-01 12:31:58,189 - INFO - размер множества omega: 392, время итерации: 11.424406793004891
2025-12-01 12:32:09,604 - INFO - размер множества omega: 391, время итерации: 11.414507705005235
2025-12-01 12:32:20,890 - INFO - размер множества omega: 390, время итерации: 11.286059521000425
2025-12-01 12:32:32,221 - INFO - размер множества omega: 389, время итерации: 11.331502702996659
2025-12-01 12:32:43,566 - INFO - размер множества omega: 388, время итерации: 11.344824295003491
2025-12-01 12:32:54,860 - INFO - размер множества omega: 387, время итерации: 11.293472299999848
2025-12-01 12:33:06,136 - INFO - размер множества omega: 386, время итерации: 11.276564728999801
2025-12-01 12:33:17,203 - INFO - размер множества omega: 385, время итерации: 11.067099874999258
2025-12-01 12:33:28,275 - INFO - размер множества omega: 384, время итерации: 11.071468504000222
2025-12-01 12:33:39,335 - INFO - размер множества omega: 383, время итерации: 11.06036578399653
2025-12-01 12:33:50,352 - INFO - размер множества omega: 382, время итерации: 11.016694152000127
2025-12-01 12:34:01,312 - INFO - размер множества omega: 381, время итерации: 10.960060717006854
2025-12-01 12:34:12,261 - INFO - размер множества omega: 380, время итерации: 10.948127550000208
2025-12-01 12:34:23,150 - INFO - размер множества omega: 379, время итерации: 10.889102938999713
2025-12-01 12:34:33,948 - INFO - размер множества omega: 378, время итерации: 10.798276603003615
2025-12-01 12:34:44,759 - INFO - размер множества omega: 377, время итерации: 10.810598124000535
2025-12-01 12:34:55,529 - INFO - размер множества omega: 376, время итерации: 10.770058839996636
2025-12-01 12:35:06,316 - INFO - размер множества omega: 375, время итерации: 10.786621676001232
2025-12-01 12:35:17,044 - INFO - размер множества omega: 374, время итерации: 10.727979648996552
2025-12-01 12:35:27,577 - INFO - размер множества omega: 373, время итерации: 10.53329389999999
2025-12-01 12:35:38,236 - INFO - размер множества omega: 372, время итерации: 10.658487978995254
2025-12-01 12:35:48,885 - INFO - размер множества omega: 371, время итерации: 10.649563817001763
2025-12-01 12:35:59,371 - INFO - размер множества omega: 370, время итерации: 10.485228730001836
